"","discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation"
"67",233,8.33050085969629,0.0863604124477914,96.4620318914345,2.26997925693071e-09,"N_max","baranyi",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"68",233,122.979439210395,2.80060101821812,43.9118026489329,1.15607870733923e-07,"t_lag","buchanan",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"69",233,0.125744183419214,0.00477913867857537,26.3110555847477,1.48222563184957e-06,"r_max","buchanan",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"70",233,2.34589811570082,0.0313844053534538,74.7472539078283,8.11886239958968e-09,"N_0","buchanan",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"71",233,8.33413065477933,0.0496231021475657,167.948602447221,1.41989731623543e-10,"N_max","buchanan",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"72",233,136.479610106364,2.56436209442265,53.2216610139419,4.42813032891128e-08,"t_lag","gompertz",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"73",233,0.179871377136978,0.011284996882038,15.9389833260188,1.7695272363894e-05,"r_max","gompertz",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"74",233,2.33736151429153,0.0393390888227467,59.4157512092659,2.55551665014317e-08,"N_0","gompertz",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"75",233,8.33191984305924,0.0613916717183124,135.717428925688,4.1197717171103e-10,"N_max","gompertz",15,"Hours","CFU","Total_Viable_Cells","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"76",235,0.00276271595403381,0.0015877919859831,1.73997348419872,0.132515239568692,"r_max","logistic",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"77",235,1.31843347595108,0.109002328912953,12.0954615291198,1.9396580644744e-05,"N_0","logistic",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"78",235,6.33045534847216,6.25129098257739,1.01266368276815,0.350301818423974,"N_max","logistic",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"79",235,169.80978917117,20.6748494337049,8.21335070495554,0.00043559746858245,"t_lag","baranyi",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"80",235,0.0222108798531773,0.00409429855338741,5.42483152206893,0.00288383868504689,"r_max","baranyi",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"81",235,1.44808651066041,0.0557700922958667,25.9652880432427,1.58292746959969e-06,"N_0","baranyi",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"82",235,3.1661217235863,0.112318768280208,28.1887147808422,1.05217821518554e-06,"N_max","baranyi",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"83",235,131.758031654169,13.7435565880301,9.58689483397061,0.000209205690427589,"t_lag","buchanan",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"84",235,0.0147326190827855,0.00145545754155111,10.122328314081,0.000161260401439029,"r_max","buchanan",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"85",235,1.48323534215632,0.0343992622171275,43.1182312223489,1.26619219430945e-07,"N_0","buchanan",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"86",235,3.1753410221884,0.0769190890970069,41.2815733969991,1.57324394807873e-07,"N_max","buchanan",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"87",235,143.891664050044,13.8487747493645,10.3902090007383,0.000142238863679137,"t_lag","gompertz",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"88",235,0.0184439660201755,0.00266611548730807,6.91791713748981,0.000967836471983739,"r_max","gompertz",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"89",235,1.47096449044435,0.0373391107759451,39.394738114438,1.98663996165561e-07,"N_0","gompertz",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"90",235,3.18735567601977,0.102476901240554,31.1031621510273,6.44886383826428e-07,"N_max","gompertz",15,"Hours","CFU","lactic_acid_bacteria","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"91",237,0.0314382424001843,0.00716528577296819,4.38757690848681,0.00463009541526566,"r_max","logistic",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"92",237,0.54692215826021,0.269611841037385,2.02855392461925,0.0888415426305301,"N_0","logistic",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"93",237,7.50655038194484,0.379424485747295,19.784043107182,1.08160094180017e-06,"N_max","logistic",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"94",237,64.2009177982209,1.00416049112722,63.9349171427291,1.7720487429388e-08,"t_lag","baranyi",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"95",237,0.202512013797083,0.00442356385683697,45.7802849356599,9.39060932226663e-08,"r_max","baranyi",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"96",237,1.60737841263189,0.0316320921243446,50.8147992966556,5.57894943130843e-08,"N_0","baranyi",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"97",237,7.32388793984447,0.0270227261153897,271.026983309188,1.29771062827116e-11,"N_max","baranyi",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"98",237,62.9984084876285,0.894954402687339,70.3928695120768,1.09577634457608e-08,"t_lag","buchanan",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"99",237,0.196042136417967,0.00398987947976903,49.1348516695837,6.59827118858659e-08,"r_max","buchanan",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"100",237,1.61269841269841,0.0332349266865033,48.524205511587,7.02324024370561e-08,"N_0","buchanan",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"101",237,7.32380952380952,0.0287822907593892,254.455407494638,1.77899028033476e-11,"N_max","buchanan",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"102",237,66.2272393673969,1.32297974632778,50.0591483363409,6.01217348214917e-08,"t_lag","gompertz",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"103",237,0.247417224259202,0.0107969334168245,22.9155089419798,2.9433086094872e-06,"r_max","gompertz",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"104",237,1.61220038462015,0.0462528179147121,34.8562629760844,3.65660010789696e-07,"N_0","gompertz",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"105",237,7.34369592333486,0.0419357595930641,175.117751403493,1.15212945020059e-10,"N_max","gompertz",25,"Hours","CFU","Pseudomonas_spp","frankfurters",1,"Heo, C., Choi, Y. S., Kim, C. J., & Paik, H. D. (2009). Estimation of shelf-life of frankfurter using predictive models of spoilage bacterial growth. Korean Journal for Food Science of Animal Resources, Vol. 29, pp. 289–295. https://doi.org/10.5851/kosfa.2009.29.3.289"
"106",239,0.0609309447450996,0.00188391067170427,32.3427992952441,5.44851393821714e-06,"r_max","logistic",9,"Hours","Absorbance (660 nm)","Curtobacterium_psychrophilum","Peptone",1,"Inoue, K. (1977). Effect of temperature on growth of obligately psychrophilic bacteria. The Journal of General and Applied Microbiology, 23(2), 53–63. https://doi.org/10.2323/jgam.23.53"
"107",239,0.0310520807521686,0.003616931048316,8.58520119332272,0.00101123970537631,"N_0","logistic",9,"Hours","Absorbance (660 nm)","Curtobacterium_psychrophilum","Peptone",1,"Inoue, K. (1977). Effect of temperature on growth of obligately psychrophilic bacteria. The Journal of General and Applied Microbiology, 23(2), 53–63. https://doi.org/10.2323/jgam.23.53"
