published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD3382,photosynthetic activity,missing,net photosynthesis,,318.2751,micromol o2 mg(Chl)^-1 h^-1,,,,0.08840976,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,29.92784,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 5,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,desA^-/desD^- cells
MTD3382,photosynthetic activity,missing,net photosynthesis,,375.77,micromol o2 mg(Chl)^-1 h^-1,,,,0.1043806,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,32.89691,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 5,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,desA^-/desD^- cells
MTD3407,photosynthesis,missing,net photosynthesis,,3.571844,dpm 14C per 10^3 cells,3.992384,3.0111246,SE,2.65843,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,5.03071,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3407,photosynthesis,missing,net photosynthesis,,15.27911,dpm 14C per 10^3 cells,15.70065,14.858573,SE,15.27911,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,9.912873,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3407,photosynthesis,missing,net photosynthesis,,19.41567,dpm 14C per 10^3 cells,22.358448,17.591333,SE,19.41567,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,14.83885,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3407,photosynthesis,missing,net photosynthesis,,23.27086,dpm 14C per 10^3 cells,25.512747,21.026989,SE,23.27086,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,19.83499,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3407,photosynthesis,missing,net photosynthesis,,52.36443,dpm 14C per 10^3 cells,55.307217,50.12056,SE,52.36443,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,24.49528,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3407,photosynthesis,missing,net photosynthesis,,38.41279,dpm 14C per 10^3 cells,42.897552,34.487755,SE,38.41279,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,29.71177,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3407,photosynthesis,missing,net photosynthesis,,10.1608,dpm 14C per 10^3 cells,11.562599,8.900178,SE,10.1608,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,35.01893,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3407,photosynthesis,missing,net photosynthesis,,2.65843,dpm 14C per 10^3 cells,3.0789697,2.098708,SE,2.65843,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,40.18755,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the light
MTD3408,photosynthesis,missing,net photosynthesis,,1.188786,dpm 14C per 10^3 cells,,,SE,0.5587242,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,5.022099,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3408,photosynthesis,missing,net photosynthesis,,2.944277,dpm 14C per 10^3 cells,,,SE,2.944277,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,9.797125,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3408,photosynthesis,missing,net photosynthesis,,3.014617,dpm 14C per 10^3 cells,,,SE,3.014617,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,14.77959,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3408,photosynthesis,missing,net photosynthesis,,2.943778,dpm 14C per 10^3 cells,,,SE,2.943778,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,19.83271,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3408,photosynthesis,missing,net photosynthesis,,3.292482,dpm 14C per 10^3 cells,,,SE,3.292482,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,24.95853,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3408,photosynthesis,missing,net photosynthesis,,3.222642,dpm 14C per 10^3 cells,,,SE,3.222642,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,29.94048,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3408,photosynthesis,missing,net photosynthesis,,3.291983,dpm 14C per 10^3 cells,,,SE,3.291983,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,34.99411,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3408,photosynthesis,missing,net photosynthesis,,0.5587242,dpm 14C per 10^3 cells,,,SE,0.5587242,dpm 14co2 per 10^3 cells,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,Texas University,organism,,,0,Gazetteer,31.773089,-106.505733,Synechococcus sp.,,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp.,,39.96644,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 4,"Zlotnik, I. & Dubinsky, Z. (1989) The effect of light and temperature on DOC excretion by phytoplankton. Limnology and Oceanography. [Online] 34 (5), 831_839. Available from: http://avto.aslo.info/lo/toc/vol_34/issue_5/0831.pdf [Accessed: 9 July 2014].",,Richard,null@null.invalid,in the dark
MTD3454,photosynthesis,missing,net photosynthesis,,26.81194,%,,,,3.281895,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,4.919694,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3454,photosynthesis,missing,net photosynthesis,,34.71849,%,,,,34.71849,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,9.85909,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3454,photosynthesis,missing,net photosynthesis,,89.81184,%,,,,89.81184,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,14.63379,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3454,photosynthesis,missing,net photosynthesis,,96.93626,%,,,,96.93626,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,19.64763,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3454,photosynthesis,missing,net photosynthesis,,100.3101,%,,,,100.3101,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,24.72695,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3454,photosynthesis,missing,net photosynthesis,,94.31362,%,,,,94.31362,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,29.47074,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3454,photosynthesis,missing,net photosynthesis,,23.25238,%,,,,23.25238,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,39.70157,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3454,photosynthesis,missing,net photosynthesis,,3.281895,%,,,,3.281895,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Lake Haruna,organism,,,0,Gazetteer,36.476394,138.867414,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,49.93311,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
MTD3455,photosynthesis,missing,net photosynthesis,,19.09499,%,,,,1.095565,%,,,,,freshwater,lab,50,millilitre,0.00005,cubic metre,,,,,,,,,,,,,,,,,,,,,Yumoto hot sulfur spring,organism,,,0,Gazetteer,37.094003,140.00232,Chromatium sp.,,,,,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,sp.,,9.8119,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",,Richard,null@null.invalid,
