"","N0","Nmax","tlag","rmax","AIC","AICc","BIC","rsq","id","model","temp_c","species","medium","temp_k"
"772",-1.67159777022952,-3.48057353612484,1.06236452050507,0.00945496381224258,-235.912346398214,-234.622023817569,-227.994751705934,-10.8209006543917,834,"gompertz_model",35,"Roseomonas","10% LB broth",308
"773",-1.72735975317866,-3.97961595792909,0.97369656804949,0.00342313988900854,-295.326457396397,-294.036134815751,-287.408862704116,-5.7485539087919,835,"gompertz_model",35,"Roseomonas","10% LB broth",308
"774",-0.0728285577890242,-2.50994115652426,2.2451503071934,0.0139086822485574,-181.111718196465,-179.82139561582,-173.194123504184,0.787864392529414,836,"gompertz_model",35,"Novosphingobium(1)","10% LB broth",308
"775",NA,NA,NA,NA,NA,NA,NA,NA,837,"gompertz_model",35,"Novosphingobium(1)","10% LB broth",308
"776",NA,NA,NA,NA,NA,NA,NA,NA,838,"gompertz_model",35,"Novosphingobium(1)","10% LB broth",308
"777",NA,NA,NA,NA,NA,NA,NA,NA,839,"gompertz_model",35,"Novosphingobium(1)","10% LB broth",308
"778",NA,NA,NA,NA,NA,NA,NA,NA,840,"gompertz_model",35,"Novosphingobium(2)","10% LB broth",308
"779",NA,NA,NA,NA,NA,NA,NA,NA,841,"gompertz_model",35,"Novosphingobium(2)","10% LB broth",308
"780",NA,NA,NA,NA,NA,NA,NA,NA,842,"gompertz_model",35,"Novosphingobium(2)","10% LB broth",308
"781",-2.51681737091273,-0.633785704841442,1.00108919432387,0,-297.55503738284,-296.264714802195,-289.63744269056,-7.78585192082724,843,"gompertz_model",35,"Novosphingobium(2)","10% LB broth",308
"782",NA,NA,NA,NA,NA,NA,NA,NA,844,"gompertz_model",35,"Raoultella(2)","10% LB broth",308
"783",NA,NA,NA,NA,NA,NA,NA,NA,845,"gompertz_model",35,"Raoultella(2)","10% LB broth",308
"784",NA,NA,NA,NA,NA,NA,NA,NA,846,"gompertz_model",35,"Raoultella(2)","10% LB broth",308
"785",NA,NA,NA,NA,NA,NA,NA,NA,847,"gompertz_model",35,"Raoultella(2)","10% LB broth",308
"786",NA,NA,NA,NA,NA,NA,NA,NA,848,"gompertz_model",35,"Serratia","10% LB broth",308
"787",NA,NA,NA,NA,NA,NA,NA,NA,849,"gompertz_model",35,"Serratia","10% LB broth",308
"788",NA,NA,NA,NA,NA,NA,NA,NA,850,"gompertz_model",35,"Serratia","10% LB broth",308
"789",NA,NA,NA,NA,NA,NA,NA,NA,851,"gompertz_model",35,"Serratia","10% LB broth",308
"790",-1.114904264964,-3.0803455245826,0.0695476834662259,0.00503639114870654,-243.657879281602,-242.367556700957,-235.740284589321,-6.75312118375852,852,"gompertz_model",35,"Chryseobacterium(1)","10% LB broth",308
"791",NA,NA,NA,NA,NA,NA,NA,NA,853,"gompertz_model",35,"Chryseobacterium(1)","10% LB broth",308
"792",NA,NA,NA,NA,NA,NA,NA,NA,854,"gompertz_model",35,"Chryseobacterium(1)","10% LB broth",308
"793",NA,NA,NA,NA,NA,NA,NA,NA,855,"gompertz_model",35,"Chryseobacterium(1)","10% LB broth",308
"794",NA,NA,NA,NA,NA,NA,NA,NA,856,"gompertz_model",35,"Chryseobacterium(2)","10% LB broth",308
"795",NA,NA,NA,NA,NA,NA,NA,NA,857,"gompertz_model",35,"Chryseobacterium(2)","10% LB broth",308
"796",NA,NA,NA,NA,NA,NA,NA,NA,858,"gompertz_model",35,"Chryseobacterium(2)","10% LB broth",308
"797",NA,NA,NA,NA,NA,NA,NA,NA,859,"gompertz_model",35,"Chryseobacterium(2)","10% LB broth",308
"798",NA,NA,NA,NA,NA,NA,NA,NA,860,"gompertz_model",35,"Paenibacillus(1)","10% LB broth",308
"799",NA,NA,NA,NA,NA,NA,NA,NA,861,"gompertz_model",35,"Paenibacillus(1)","10% LB broth",308
"800",NA,NA,NA,NA,NA,NA,NA,NA,862,"gompertz_model",35,"Paenibacillus(1)","10% LB broth",308
"801",NA,NA,NA,NA,NA,NA,NA,NA,863,"gompertz_model",35,"Paenibacillus(1)","10% LB broth",308
"802",NA,NA,NA,NA,NA,NA,NA,NA,864,"gompertz_model",35,"Paenibacillus(2)","10% LB broth",308
"803",NA,NA,NA,NA,NA,NA,NA,NA,865,"gompertz_model",35,"Paenibacillus(2)","10% LB broth",308
"804",-1.41643839672182,-1.87146767519617,6.07174055068754,0.000266776297159678,-263.280883283347,-261.990560702702,-255.363288591066,-37.5051879648384,866,"gompertz_model",35,"Paenibacillus(2)","10% LB broth",308
"805",NA,NA,NA,NA,NA,NA,NA,NA,867,"gompertz_model",35,"Paenibacillus(2)","10% LB broth",308
"806",-3.39507852312479,-3.03764672749433,8.87314717937261,0.00593691129353423,-178.41318315819,-177.122860577545,-170.49558846591,0.146552851046478,868,"gompertz_model",35,"Bacillus","10% LB broth",308
"807",NA,NA,NA,NA,NA,NA,NA,NA,869,"gompertz_model",35,"Bacillus","10% LB broth",308
"808",NA,NA,NA,NA,NA,NA,NA,NA,870,"gompertz_model",35,"Bacillus","10% LB broth",308
"809",-3.30612465936194,-1.28649671732976,5.15644794562832,0.0260200251586735,-127.525250873289,-126.234928292644,-119.607656181008,-1.50938442704735,871,"gompertz_model",35,"Bacillus","10% LB broth",308
