"X"	"Time"	"PopBio"	"Temp"	"Time_units"	"PopBio_units"	"Species"	"Medium"	"Rep"	"Citation"	"ID"	"logPopBio"
"77"	77	239.759036144578	0.507131133228566	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.294879726911545
"78"	78	215.66265060241	0.505461847389558	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.29631161968427
"79"	79	191.566265060241	0.519444735463594	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.284460650917039
"80"	80	167.469879518072	0.500384145276759	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.30069645942606
"81"	81	143.373493975904	0.481323555089925	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.317562884229028
"82"	82	119.277108433735	0.390958617077004	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.407869210190464
"83"	83	95.1807228915663	0.276245852977126	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.558704232918305
"84"	84	71.0843373493976	0.121533088877248	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-0.915305463955579
"85"	85	46.9879518072289	0.0294290204295443	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-1.53122419352811
"86"	86	24.0963855421687	0.0103649380129215	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-1.98443329084235
"87"	87	-4.2632564145606e-14	0.00521739130434784	5	"Hours"	"OD_595"	"Pantoea.agglomerans.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	3	-2.28254658996997
"88"	88	671.084337349398	0.246750480181596	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.607741993511357
"89"	89	646.987951807229	0.271168150864327	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.566761320395439
"90"	90	601.204819277108	0.330431290378907	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.48091883364144
"91"	91	600	0.330434782608696	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.480914243736801
"92"	92	622.89156626506	0.302542343286188	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.519213833677299
"93"	93	574.698795180723	0.360073336825563	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.44360903663552
"94"	94	551.807228915663	0.386226645713288	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.413157767617577
"95"	95	553.012048192771	0.386223153483499	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.413161694490569
"96"	96	526.506024096385	0.410647808625808	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.386530490392393
"97"	97	503.614457831325	0.443757639252663	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.352854157527339
"98"	98	479.518072289157	0.457740527326698	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.339380634404335
"99"	99	455.421686746988	0.485636458878994	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.313688716299379
"100"	100	431.325301204819	0.496141086083464	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.304394806988223
"101"	101	408.433734939759	0.510120481927711	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.292327238692681
"102"	102	383.132530120482	0.522367731796752	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.282023658561931
"103"	103	359.036144578313	0.527654967696874	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.27764996876637
"104"	104	334.939759036145	0.546855247075258	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.262127616474568
"105"	105	312.048192771084	0.553878121180374	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.256585789643529
"106"	106	287.951807228916	0.564382748384844	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.248426269892484
"107"	107	263.855421686747	0.564452592980618	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.248372527559192
"108"	108	215.66265060241	0.555896629998254	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.255005958768777
"109"	109	239.759036144578	0.559305046272045	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.252351262276943
"110"	110	191.566265060241	0.555966474594028	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.254951396075852
"111"	111	167.469879518072	0.463862406146324	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.333610823568311
"112"	112	143.373493975904	0.376975729002968	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.423686610270067
"113"	113	119.277108433735	0.270958617077004	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.567097032917009
"114"	114	95.1807228915663	0.109289331237996	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-0.961422231560031
"115"	115	72.289156626506	0.0432687270822422	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-1.36382588107328
"116"	116	46.9879518072289	0.0224724986904139	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-1.64834863620894
"117"	117	24.0963855421687	0.0103649380129213	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-1.98443329084236
"118"	118	-1.4210854715202e-14	0.00521739130434795	5	"Hours"	"OD_595"	"Pantoea.agglomerans.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	4	-2.28254658996996
"119"	119	672.289156626506	0.00271346254583538	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.56647616864846
"120"	120	646.987951807229	0.0027867993713987	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.55489429609861
"121"	121	624.096385542169	0.00111402130260152	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.95310650439224
"122"	122	600	0.00292299633315863	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.5341717294561
"123"	123	575.903614457831	0.00473197136371551	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.32495789223894
"124"	124	551.807228915663	0.00306268552470757	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.5138975940833
"125"	125	526.506024096386	0.00139689191548798	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.8548371961214
"126"	126	502.409638554217	0.00494499738082755	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.30583393409561
"127"	127	480.722891566265	0.00500785751702449	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.30034803611758
"128"	128	455.421686746988	0.00682032477737027	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.1661949441615
"129"	129	431.325301204819	0.00341190850357942	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.46700262373059
"131"	131	383.132530120482	0.00529072812991072	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.27648455461104
"132"	132	360.240963855422	0.00535708049589668	5	"Hours"	"OD_595"	"Bacillus.pumilus"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	5	-2.27107182783638
